ID	Marital Status	Gender	 Income 	Children	Education	Occupation	Home Owner	Cars	Commute Distance	Region	Age	Age Range	Purchased Bike
11269	Married	Male	" $130,000 "	2	Graduate Degree	Management	Yes	2	0-1 Miles	North America	41	Adult	No
25148	Married	Male	" $60,000 "	2	High School	Professional	No	2	1-2 Miles	North America	48	Middle Age	Yes
13920	Single	Female	" $50,000 "	4	Bachelors	Skilled Manual	Yes	2	0-1 Miles	North America	42	Adult	No
23704	Single	Male	" $40,000 "	5	High School	Professional	Yes	4	10+ Miles	North America	60	Middle Age	Yes
28972	Single	Female	" $60,000 "	3	Graduate Degree	Management	Yes	2	10+ Miles	North America	66	Senior	No
22730	Married	Male	" $70,000 "	5	Bachelors	Management	Yes	2	10+ Miles	North America	63	Middle Age	No
29134	Married	Male	" $60,000 "	4	Bachelors	Skilled Manual	No	3	10+ Miles	North America	42	Adult	No
14332	Single	Female	" $30,000 "	0	High School	Skilled Manual	No	2	5-10 Miles	North America	26	Young Adult	No
19117	Single	Female	" $60,000 "	1	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	36	Adult	Yes
22864	Married	Male	" $90,000 "	2	Partial College	Professional	No	0	5-10 Miles	North America	49	Middle Age	Yes
11292	Single	Male	" $150,000 "	1	Partial College	Professional	No	3	0-1 Miles	North America	44	Adult	Yes
13466	Married	Male	" $80,000 "	5	Partial College	Professional	Yes	3	1-2 Miles	North America	46	Middle Age	No
23731	Married	Male	" $60,000 "	2	High School	Professional	Yes	2	2-5 Miles	North America	54	Middle Age	Yes
28672	Single	Male	" $70,000 "	4	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	35	Adult	Yes
11809	Married	Male	" $60,000 "	2	Bachelors	Skilled Manual	Yes	0	0-1 Miles	North America	38	Adult	Yes
19664	Single	Male	" $100,000 "	3	Bachelors	Management	No	3	1-2 Miles	North America	38	Adult	No
12121	Single	Male	" $60,000 "	3	High School	Professional	Yes	2	10+ Miles	North America	53	Middle Age	Yes
